CustomerID,Age,NPS,account_age_days,age_group,total_purchase_value,total_frequency,product_diversity,Plan,subscription_duration_days,subscription_age_days,is_active,last_interaction_date,total_interactions,total_late_payments,payment_count,late_payment_rate,payment_risk_score,PageViews,TimeSpent(minutes),engagement_ratio,engagement_intensity,total_actions,add_to_cart_count,search_count,click_count,unique_pages,cart_conversion_rate,search_intensity,page_diversity,Logins,frequency_score,engagement_score,avg_rating,avg_comment_length,sentiment_score,is_negative,is_positive,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,click_through_rate,marketing_engagement,ChurnLabel,customer_segment,Gender_Female,Gender_Male,Segment_Segment A,Segment_Segment B,Segment_Segment C,nps_category_Detractor,nps_category_Passive,nps_category_Promoter
7423,27,9,973,0,1647.1799999999998,35,4,2760.524358974359,89,504,0,2022-09-14,4,8,3,2.0,16.0,32,52,1.5757575757575757,1664,47,15,17,15,14,0.3125,0.3541666666666667,0.2916666666666667,15,1,15,2.0,90.0,0.4,1,0,3,3,3,0.75,0.75,0.75,0.5625,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7424,48,0,1046,1,5072.92,42,8,2699.5260949464014,90,728,0,2022-10-28,16,49,3,12.25,600.25,39,30,0.75,1170,42,12,14,16,13,0.27906976744186046,0.32558139534883723,0.3023255813953488,19,30,570,3.0,20.0,0.6,0,0,7,7,7,0.875,0.875,0.875,0.765625,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7425,22,2,152,3,2133.2799999999997,26,4,2664.971951219512,835,952,0,2022-10-15,31,64,3,16.0,1024.0,77,24,0.3076923076923077,1848,41,13,15,13,14,0.30952380952380953,0.35714285714285715,0.3333333333333333,15,30,450,2.0,109.0,0.4,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7426,25,2,121,3,1715.3200000000002,11,3,2664.971951219512,872,902,0,2022-12-05,4,37,3,9.25,342.25,42,35,0.813953488372093,1470,14,4,4,6,11,0.26666666666666666,0.26666666666666666,0.7333333333333333,10,30,300,3.0,112.0,0.6,0,0,3,3,3,0.75,0.75,0.75,0.5625,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7427,30,2,1053,0,555.5,3,1,2832.731828298887,866,1253,0,2021-06-17,10,88,3,22.0,1936.0,25,9,0.34615384615384615,225,42,15,14,13,13,0.3488372093023256,0.32558139534883723,0.3023255813953488,21,4,84,4.0,142.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,1,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7428,44,1,1355,1,2647.62,46,7,2714.759176470588,40,320,0,2022-12-22,55,70,3,17.5,1225.0,79,6,0.075,474,43,12,22,9,13,0.2727272727272727,0.5,0.29545454545454547,28,1,28,4.0,74.0,0.8,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7429,44,3,827,1,1597.09,16,3,2850.765112903226,1329,1394,0,2022-11-10,14,67,3,16.75,1122.25,77,35,0.44871794871794873,2695,23,8,8,7,12,0.3333333333333333,0.3333333333333333,0.5,4,1,4,4.0,86.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7430,19,2,550,3,581.4100000000001,5,3,2790.271692073171,197,280,0,2022-02-05,4,48,3,12.0,576.0,56,33,0.5789473684210527,1848,31,13,5,13,13,0.40625,0.15625,0.40625,22,1,22,2.0,94.0,0.4,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7431,31,0,628,0,3344.1,32,6,2720.9656097560974,81,584,0,2022-12-16,11,11,3,2.75,30.25,60,67,1.098360655737705,4020,9,2,3,4,6,0.2,0.3,0.6,24,4,96,4.0,97.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7432,39,3,926,1,963.9300000000001,20,2,2760.524358974359,132,475,0,2021-11-03,15,6,3,1.5,9.0,21,18,0.8181818181818182,378,1,0,0,1,1,0.0,0.0,0.5,12,4,48,5.0,109.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7433,61,6,1366,2,952.76,20,3,2790.271692073171,49,98,0,2021-12-26,3,5,3,1.25,6.25,10,79,7.181818181818182,790,48,16,16,16,13,0.32653061224489793,0.32653061224489793,0.2653061224489796,15,4,60,4.0,198.0,0.8,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7434,36,3,379,1,4844.32,64,10,2648.6417537942666,112,390,0,2022-10-04,14,65,3,16.25,1056.25,16,6,0.35294117647058826,96,45,14,15,16,14,0.30434782608695654,0.32608695652173914,0.30434782608695654,18,4,72,1.0,98.0,0.2,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7435,68,1,75,2,313.29,8,1,2816.218536977492,63,1423,0,2022-12-17,49,73,3,18.25,1332.25,64,35,0.5384615384615384,2240,8,4,2,2,7,0.4444444444444444,0.2222222222222222,0.7777777777777778,18,30,540,2.0,42.0,0.4,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7436,42,2,392,1,822.18,2,1,2714.759176470588,137,433,0,2020-12-24,2,4,3,1.0,4.0,99,47,0.47,4653,17,8,5,4,9,0.4444444444444444,0.2777777777777778,0.5,12,4,48,4.0,66.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7437,69,3,667,2,3028.2799999999997,28,4,2859.17713622291,220,1032,0,2022-12-18,51,58,3,14.5,841.0,85,20,0.23255813953488372,1700,50,15,17,18,14,0.29411764705882354,0.3333333333333333,0.27450980392156865,16,4,64,3.0,78.0,0.6,0,0,9,9,9,0.9,0.9,0.9,0.81,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7438,39,7,1051,1,5122.03,49,8,2850.765112903226,854,1263,0,2022-08-21,13,1,3,0.25,0.25,29,36,1.2,1044,1,0,1,0,1,0.0,0.5,0.5,24,30,720,1.0,131.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7439,35,3,143,0,2274.85,40,5,2859.17713622291,130,1156,0,2022-11-20,20,83,3,20.75,1722.25,51,16,0.3076923076923077,816,33,10,8,15,14,0.29411764705882354,0.23529411764705882,0.4117647058823529,29,1,29,1.0,72.0,0.2,1,0,9,9,9,0.9,0.9,0.9,0.81,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7440,37,3,1216,1,6864.12,55,10,2816.218536977492,323,474,0,2022-11-19,34,28,3,7.0,196.0,99,25,0.25,2475,48,16,13,19,14,0.32653061224489793,0.2653061224489796,0.2857142857142857,9,4,36,1.0,37.0,0.2,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7441,57,8,809,2,591.89,7,1,2722.5928129829986,452,791,0,2021-07-20,1,7,3,1.75,12.25,8,86,9.555555555555555,688,22,6,7,9,12,0.2608695652173913,0.30434782608695654,0.5217391304347826,4,4,16,2.0,97.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7442,53,1,1008,2,3715.34,30,7,2720.9656097560974,9,401,0,2022-12-28,56,75,3,18.75,1406.25,7,1,0.125,7,5,2,1,2,5,0.3333333333333333,0.16666666666666666,0.8333333333333334,27,1,27,1.0,40.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7443,38,3,813,1,3407.14,33,8,2832.731828298887,166,655,0,2022-09-12,27,90,3,22.5,2025.0,16,10,0.5882352941176471,160,7,4,0,3,6,0.5,0.0,0.75,17,1,17,3.0,129.0,0.6,0,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7444,55,5,35,2,627.06,4,1,2664.971951219512,214,1415,0,2022-08-30,2,7,3,1.75,12.25,56,20,0.3508771929824561,1120,47,17,13,17,14,0.3541666666666667,0.2708333333333333,0.2916666666666667,1,30,30,3.0,89.0,0.6,0,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7445,47,0,1299,1,5592.8,54,10,2790.271692073171,118,614,0,2022-12-07,46,67,3,16.75,1122.25,79,30,0.375,2370,40,7,18,15,14,0.17073170731707318,0.43902439024390244,0.34146341463414637,5,4,20,2.0,53.0,0.4,1,0,3,3,3,0.75,0.75,0.75,0.5625,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7446,51,5,307,2,3250.08,49,8,2699.5260949464014,930,1004,0,2022-02-14,15,10,3,2.5,25.0,65,101,1.5303030303030303,6565,11,3,4,4,7,0.25,0.3333333333333333,0.5833333333333334,8,4,32,4.0,157.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7447,25,1,1438,3,1596.02,11,2,2790.271692073171,128,1135,0,2021-09-18,7,9,3,2.25,20.25,27,54,1.9285714285714286,1458,41,16,13,12,14,0.38095238095238093,0.30952380952380953,0.3333333333333333,28,30,840,1.0,81.0,0.2,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7448,29,2,841,0,4379.25,44,8,2850.765112903226,547,731,0,2022-11-15,43,79,3,19.75,1560.25,14,10,0.6666666666666666,140,33,8,11,14,14,0.23529411764705882,0.3235294117647059,0.4117647058823529,16,1,16,1.0,108.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7449,37,7,501,1,1882.02,12,3,2722.5928129829986,1033,1355,0,2022-07-13,19,10,3,2.5,25.0,69,64,0.9142857142857143,4416,9,2,5,2,7,0.2,0.5,0.7,24,1,24,5.0,85.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7450,19,2,1431,3,2395.85,28,4,2905.6960032626425,526,728,0,2022-12-12,19,55,3,13.75,756.25,67,33,0.4852941176470588,2211,27,11,10,6,11,0.39285714285714285,0.35714285714285715,0.39285714285714285,30,30,900,2.0,154.0,0.4,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7451,43,9,818,1,796.4,3,1,2723.1385667752443,573,1160,0,2022-07-15,8,5,3,1.25,6.25,91,19,0.20652173913043478,1729,11,4,5,2,7,0.3333333333333333,0.4166666666666667,0.5833333333333334,22,4,88,4.0,104.0,0.8,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
7452,28,5,1233,0,480.79,6,1,2905.6960032626425,741,1156,0,2022-12-24,15,10,3,2.5,25.0,3,10,2.5,30,18,10,7,1,8,0.5263157894736842,0.3684210526315789,0.42105263157894735,23,30,690,5.0,86.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7453,21,9,235,3,3607.14,47,7,2859.7781433224754,8,360,0,2022-11-30,9,7,3,1.75,12.25,83,98,1.1666666666666667,8134,28,8,12,8,11,0.27586206896551724,0.41379310344827586,0.3793103448275862,25,4,100,4.0,77.0,0.8,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7454,48,0,1082,1,93.28,10,1,2905.6960032626425,296,848,0,2022-12-07,25,83,3,20.75,1722.25,18,27,1.4210526315789473,486,1,0,0,1,1,0.0,0.0,0.5,10,1,10,2.0,166.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7455,56,3,696,2,3170.24,47,8,2824.68776096823,67,73,0,2022-08-17,13,83,3,20.75,1722.25,38,5,0.1282051282051282,190,21,6,8,7,11,0.2727272727272727,0.36363636363636365,0.5,22,30,660,1.0,119.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7456,21,3,532,3,156.34,8,1,2722.5928129829986,258,1146,0,2022-11-16,4,6,3,1.5,9.0,87,31,0.3522727272727273,2697,7,1,2,4,6,0.125,0.25,0.75,2,30,60,1.0,48.0,0.2,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7457,46,9,886,1,3505.0299999999997,43,8,2790.271692073171,1000,1038,0,2022-08-04,8,6,3,1.5,9.0,5,95,15.833333333333334,475,43,9,18,16,14,0.20454545454545456,0.4090909090909091,0.3181818181818182,2,30,60,3.0,96.0,0.6,0,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7458,41,2,993,1,2624.3,28,5,2828.649426229508,136,997,0,2022-03-07,4,11,3,2.75,30.25,34,14,0.4,476,10,3,4,3,6,0.2727272727272727,0.36363636363636365,0.5454545454545454,3,1,3,4.0,99.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7459,32,3,995,0,3000.56,34,5,2714.759176470588,55,708,0,2022-12-07,55,81,3,20.25,1640.25,69,35,0.5,2415,49,13,20,16,14,0.26,0.4,0.28,24,30,720,5.0,119.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7460,70,0,627,2,1606.7,20,3,2720.9656097560974,107,247,0,2022-12-14,43,76,3,19.0,1444.0,3,6,1.5,18,45,11,16,18,13,0.2391304347826087,0.34782608695652173,0.2826086956521739,27,4,108,5.0,85.0,1.0,0,1,1,1,1,0.5,0.5,0.5,0.25,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7461,52,7,1276,2,2824.52,18,6,2699.5260949464014,79,465,0,2021-05-21,6,9,3,2.25,20.25,45,4,0.08695652173913043,180,18,7,10,1,10,0.3684210526315789,0.5263157894736842,0.5263157894736842,15,30,450,5.0,69.0,1.0,0,1,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7462,55,3,338,2,4033.9,49,10,2664.971951219512,100,1378,0,2022-12-30,59,62,3,15.5,961.0,31,24,0.75,744,1,0,0,1,1,0.0,0.0,0.5,21,30,630,2.0,104.0,0.4,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7463,38,4,1212,1,1128.3899999999999,13,2,2648.6417537942666,553,795,0,2021-11-01,4,10,3,2.5,25.0,64,26,0.4,1664,5,3,2,0,4,0.5,0.3333333333333333,0.6666666666666666,14,4,56,5.0,86.0,1.0,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7464,66,3,620,2,4064.13,55,10,2714.759176470588,89,308,0,2022-12-05,15,8,3,2.0,16.0,31,56,1.75,1736,31,9,14,8,13,0.28125,0.4375,0.40625,2,30,60,5.0,135.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7465,47,9,409,1,583.29,10,2,2714.759176470588,236,795,0,2021-09-14,14,9,3,2.25,20.25,55,75,1.3392857142857142,4125,16,5,11,0,10,0.29411764705882354,0.6470588235294118,0.5882352941176471,23,4,92,5.0,81.0,1.0,0,1,3,3,3,0.75,0.75,0.75,0.5625,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7466,27,0,1052,0,637.4399999999999,10,2,2699.5260949464014,135,691,0,2022-11-19,29,11,3,2.75,30.25,12,31,2.3846153846153846,372,12,5,3,4,8,0.38461538461538464,0.23076923076923078,0.6153846153846154,8,30,240,5.0,114.0,1.0,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7467,65,3,237,2,2649.37,37,6,2859.7781433224754,472,590,0,2022-11-08,18,57,3,14.25,812.25,64,4,0.06153846153846154,256,1,0,1,0,1,0.0,0.5,0.5,23,4,92,5.0,100.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7468,45,1,497,1,5475.59,56,10,2699.5260949464014,159,175,0,2022-08-22,8,12,3,3.0,36.0,70,57,0.8028169014084507,3990,24,9,10,5,10,0.36,0.4,0.4,18,4,72,5.0,102.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7469,27,4,1189,0,1192.79,16,3,2850.765112903226,117,1021,0,2021-03-14,2,7,3,1.75,12.25,40,83,2.024390243902439,3320,24,5,9,10,12,0.2,0.36,0.48,5,4,20,2.0,60.0,0.4,1,0,3,3,3,0.75,0.75,0.75,0.5625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7470,53,3,262,2,3446.56,31,6,2689.6225463743676,186,1383,0,2022-12-22,59,73,3,18.25,1332.25,57,22,0.3793103448275862,1254,50,22,14,14,14,0.43137254901960786,0.27450980392156865,0.27450980392156865,7,30,210,1.0,49.0,0.2,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7471,22,4,1308,3,2053.9900000000002,30,5,2699.5260949464014,383,482,0,2022-10-31,10,4,3,1.0,4.0,61,81,1.3064516129032258,4941,48,10,14,24,14,0.20408163265306123,0.2857142857142857,0.2857142857142857,2,1,2,4.0,113.0,0.8,0,1,9,9,9,0.9,0.9,0.9,0.81,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7472,64,1,734,2,2419.38,24,5,2761.3344992295843,345,1022,0,2022-11-21,30,95,3,23.75,2256.25,23,31,1.2916666666666667,713,35,8,13,14,13,0.2222222222222222,0.3611111111111111,0.3611111111111111,29,4,116,3.0,104.0,0.6,0,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7473,54,1,998,2,3125.8399999999997,64,8,2714.759176470588,119,1245,0,2022-12-20,12,8,3,2.0,16.0,58,15,0.2542372881355932,870,4,1,1,2,3,0.2,0.2,0.6,19,1,19,3.0,44.0,0.6,0,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7474,64,3,337,2,4154.92,34,6,2723.1385667752443,698,742,0,2022-05-24,15,66,3,16.5,1089.0,67,12,0.17647058823529413,804,3,1,0,2,3,0.25,0.0,0.75,10,1,10,5.0,96.0,1.0,0,1,1,1,1,0.5,0.5,0.5,0.25,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7475,58,5,394,2,1890.95,25,3,2723.1385667752443,144,266,0,2022-10-07,10,14,3,3.5,49.0,23,103,4.291666666666667,2369,27,6,12,9,12,0.21428571428571427,0.42857142857142855,0.42857142857142855,11,30,330,3.0,66.0,0.6,0,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7476,32,9,220,0,2033.12,11,3,2714.759176470588,446,981,0,2022-11-10,9,3,3,0.75,2.25,14,16,1.0666666666666667,224,17,5,5,7,11,0.2777777777777778,0.2777777777777778,0.6111111111111112,4,1,4,1.0,77.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7477,25,9,950,3,1444.6399999999999,32,5,2722.5928129829986,34,200,0,2022-08-17,11,2,3,0.5,1.0,71,50,0.6944444444444444,3550,37,11,17,9,13,0.2894736842105263,0.4473684210526316,0.34210526315789475,13,4,52,5.0,56.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7478,34,7,633,0,146.88,3,1,2699.5260949464014,79,315,0,2022-03-12,13,8,3,2.0,16.0,87,12,0.13636363636363635,1044,2,2,0,0,2,0.6666666666666666,0.0,0.6666666666666666,1,4,4,5.0,60.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7479,59,7,636,2,950.3,10,1,2760.524358974359,103,796,0,2022-12-02,14,6,3,1.5,9.0,63,8,0.125,504,31,12,9,10,11,0.375,0.28125,0.34375,6,1,6,4.0,99.0,0.8,0,1,7,7,7,0.875,0.875,0.875,0.765625,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7480,40,4,902,1,138.39,8,1,2761.3344992295843,187,353,0,2021-02-07,1,9,3,2.25,20.25,93,33,0.35106382978723405,3069,24,7,7,10,11,0.28,0.28,0.44,20,4,80,5.0,135.0,1.0,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7481,67,0,136,2,1063.27,8,2,2718.572922824302,58,337,0,2022-11-08,4,80,3,20.0,1600.0,100,25,0.24752475247524752,2500,28,11,9,8,12,0.3793103448275862,0.3103448275862069,0.41379310344827586,12,4,48,4.0,106.0,0.8,0,1,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7482,37,2,97,1,993.37,11,2,2859.17713622291,883,1210,0,2022-10-30,20,55,3,13.75,756.25,27,6,0.21428571428571427,162,36,11,15,10,13,0.2972972972972973,0.40540540540540543,0.35135135135135137,15,30,450,4.0,97.0,0.8,0,1,1,1,1,0.5,0.5,0.5,0.25,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7483,31,5,585,0,281.98,4,2,2699.5260949464014,271,1426,0,2022-08-09,3,9,3,2.25,20.25,82,18,0.21686746987951808,1476,9,1,3,5,8,0.1,0.3,0.8,10,4,40,3.0,84.0,0.6,0,0,9,9,9,0.9,0.9,0.9,0.81,0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7484,19,7,430,3,4359.85,45,8,2722.5928129829986,181,654,0,2022-12-17,16,5,3,1.25,6.25,74,7,0.09333333333333334,518,6,3,2,1,4,0.42857142857142855,0.2857142857142857,0.5714285714285714,22,4,88,2.0,91.0,0.4,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7485,38,0,28,1,1786.01,15,3,2905.6960032626425,71,234,0,2022-12-16,2,73,3,18.25,1332.25,81,2,0.024390243902439025,162,7,1,3,3,6,0.125,0.375,0.75,14,4,56,2.0,105.0,0.4,1,0,7,7,7,0.875,0.875,0.875,0.765625,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7486,53,1,881,2,5901.45,62,10,2714.759176470588,352,999,0,2022-12-21,12,8,3,2.0,16.0,53,7,0.12962962962962962,371,18,5,6,7,8,0.2631578947368421,0.3157894736842105,0.42105263157894735,19,30,570,3.0,112.0,0.6,0,0,7,7,7,0.875,0.875,0.875,0.765625,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7487,57,3,1271,2,2266.33,45,6,2760.524358974359,389,974,0,2022-11-28,10,56,3,14.0,784.0,12,34,2.6153846153846154,408,4,2,1,1,4,0.4,0.2,0.8,11,30,330,1.0,127.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7488,66,0,23,2,4396.84,37,7,2761.3344992295843,722,1133,0,2022-12-12,55,51,3,12.75,650.25,8,3,0.3333333333333333,24,3,1,0,2,3,0.25,0.0,0.75,24,4,96,1.0,113.0,0.2,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7489,38,4,362,1,4623.4400000000005,58,9,2905.6960032626425,985,1072,0,2022-08-11,8,11,3,2.75,30.25,1,97,48.5,97,9,4,2,3,7,0.4,0.2,0.7,5,4,20,3.0,95.0,0.6,0,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7490,54,3,668,2,2598.69,18,4,2760.524358974359,136,148,0,2022-12-30,55,47,3,11.75,552.25,7,18,2.25,126,34,9,17,8,13,0.2571428571428571,0.4857142857142857,0.37142857142857144,5,1,5,4.0,114.0,0.8,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7491,33,1,1325,0,2994.25,32,5,2850.765112903226,114,251,0,2022-09-16,7,81,3,20.25,1640.25,31,31,0.96875,961,14,5,5,4,8,0.3333333333333333,0.3333333333333333,0.5333333333333333,27,1,27,3.0,111.0,0.6,0,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7492,19,3,389,3,1352.75,29,6,2723.1385667752443,898,1361,0,2022-11-27,59,97,3,24.25,2352.25,6,22,3.142857142857143,132,13,4,4,5,10,0.2857142857142857,0.2857142857142857,0.7142857142857143,5,4,20,3.0,74.0,0.6,0,0,7,7,7,0.875,0.875,0.875,0.765625,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
